Catagery	Object_int_name	Object_Ext_name	Field_int_name	Field_ext_name	Field_type	Geom_type	Join_type	Relation	Is_Enum	Enum_values	Data_type
lnd_map_grid	lnd_map_grid	Map Grid	leader_line	Leader Line	dd_geom_field	simple_chain	No	No	No		NA
lnd_map_grid	lnd_map_grid	Map Grid	id	ID	dd_phys_field	No	No	No	No		integer
lnd_map_grid	lnd_map_grid	Map Grid	grid_size	Grid Size	dd_phys_field	No	No	No	Yes	,100,200,400,50,800,Unknown	NA
lnd_map_grid	lnd_map_grid	Map Grid	annotation	Annotation	dd_geom_field	text	No	No	No		NA
lnd_map_grid	lnd_map_grid	Map Grid	annotation_100	Annotation 100	dd_geom_field	text	No	No	No		NA
lnd_map_grid	lnd_map_grid	Map Grid	extent_50	Extent 50	dd_geom_field	simple_area	No	No	No		NA
lnd_map_grid	lnd_map_grid	Map Grid	update_flag	Update Flag	dd_phys_field	No	No	No	Yes	,No,Unknown,Yes	NA
lnd_map_grid	lnd_map_grid	Map Grid	source_data_date	Source Data Date	dd_phys_field	No	No	No	No		ds_date
lnd_map_grid	lnd_map_grid	Map Grid	annotation_50	Annotation 50	dd_geom_field	text	No	No	No		NA
lnd_map_grid	lnd_map_grid	Map Grid	extent_100	Extent 100	dd_geom_field	simple_area	No	No	No		NA
lnd_map_grid	lnd_map_grid	Map Grid	parent_grid_id	Parent Grid ID	dd_phys_field	No	No	No	No		integer
lnd_map_grid	lnd_map_grid	Map Grid	annotation_800	Annotation 800	dd_geom_field	text	No	No	No		NA
lnd_map_grid	lnd_map_grid	Map Grid	latitude	Latitude	dd_phys_field	No	No	No	No		float
lnd_map_grid	lnd_map_grid	Map Grid	grid_position	Grid Position	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_map_grid	lnd_map_grid	Map Grid	source_data	Source Data	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_map_grid	lnd_map_grid	Map Grid	longitude	Longitude	dd_phys_field	No	No	No	No		float
lnd_micro_survey_region	lnd_micro_survey_region	Micro Survey Region	lnd_macro_survey_region	Macro Survey Region	dd_join_field	No	Macro Survey Region	1:n	No		NA
lnd_micro_survey_region	lnd_micro_survey_region	Micro Survey Region	source_data_date	Source Data Date	dd_phys_field	No	No	No	No		ds_date
lnd_micro_survey_region	lnd_micro_survey_region	Micro Survey Region	name	Name	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_micro_survey_region	lnd_micro_survey_region	Micro Survey Region	source_data	Source Data	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_micro_survey_region	lnd_micro_survey_region	Micro Survey Region	total_footage	Total Footage	dd_phys_field	No	No	No	No		float
lnd_micro_survey_region	lnd_micro_survey_region	Micro Survey Region	lnd_macro_survey_region_id	Lnd Macro Survey Region Id	dd_phys_field	No	No	No	No		integer
lnd_micro_survey_region	lnd_micro_survey_region	Micro Survey Region	id	ID	dd_phys_field	No	No	No	No		integer
lnd_micro_survey_region	lnd_micro_survey_region	Micro Survey Region	extent	Extent	dd_geom_field	simple_area	No	No	No		NA
lnd_micro_survey_region	lnd_micro_survey_region	Micro Survey Region	annotation	Annotation	dd_geom_field	text	No	No	No		NA
lnd_micro_survey_region	lnd_micro_survey_region	Micro Survey Region	next_date	Next Date	dd_phys_field	No	No	No	No		ds_date
lnd_micro_survey_region	lnd_micro_survey_region	Micro Survey Region	last_date	Last Date	dd_phys_field	No	No	No	No		ds_date
lnd_micro_survey_region	lnd_micro_survey_region	Micro Survey Region	main_footage	Main Footage	dd_phys_field	No	No	No	No		float
lnd_micro_survey_region	lnd_micro_survey_region	Micro Survey Region	source_id	Source ID	dd_phys_field	No	No	No	No		integer
lnd_micro_survey_region	lnd_micro_survey_region	Micro Survey Region	percent_complete	Percent Complete	dd_phys_field	No	No	No	No		float
lnd_micro_survey_region	lnd_micro_survey_region	Micro Survey Region	leader_line	Leader Line	dd_geom_field	simple_chain	No	No	No		NA
lnd_micro_survey_region	lnd_micro_survey_region	Micro Survey Region	service_footage	Service Footage	dd_phys_field	No	No	No	No		float
lnd_milepost	lnd_milepost	Milepost	number	Number	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_milepost	lnd_milepost	Milepost	street_location	Street Location	dd_geom_field	simple_point	No	No	No		NA
lnd_milepost	lnd_milepost	Milepost	lnd_street	Street	dd_join_field	No	Road	0:n	No		NA
lnd_milepost	lnd_milepost	Milepost	source_data_date	Source Data Date	dd_phys_field	No	No	No	No		ds_date
lnd_milepost	lnd_milepost	Milepost	source_data	Source Data	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_milepost	lnd_milepost	Milepost	location	Location	dd_geom_field	simple_point	No	No	No		NA
lnd_milepost	lnd_milepost	Milepost	id	ID	dd_phys_field	No	No	No	No		integer
lnd_milepost	lnd_milepost	Milepost	lnd_street_segment	Street Segment	dd_join_field	No	Road Centerline	0:n	No		NA
lnd_milepost	lnd_milepost	Milepost	railroad_location	Railroad Location	dd_geom_field	simple_point	No	No	No		NA
lnd_milepost	lnd_milepost	Milepost	source_id	Source ID	dd_phys_field	No	No	No	No		integer
lnd_milepost	lnd_milepost	Milepost	lnd_railroad	Railroad	dd_join_field	No	Railroad	0:n	No		NA
lnd_milepost	lnd_milepost	Milepost	type	Type	dd_phys_field	No	No	No	Yes	,Railroad,Street,Unknown	NA
lnd_miscellaneous_landbase	lnd_miscellaneous_landbase	Miscellaneous Landbase	misc_location5	Misc Location5	dd_geom_field	simple_point	No	No	No		NA
lnd_miscellaneous_landbase	lnd_miscellaneous_landbase	Miscellaneous Landbase	pedestrian_bridge_location	Pedestrian Bridge Location	dd_geom_field	simple_point	No	No	No		NA
lnd_miscellaneous_landbase	lnd_miscellaneous_landbase	Miscellaneous Landbase	driveway_annotation	Driveway Annotation	dd_geom_field	text	No	No	No		NA
lnd_miscellaneous_landbase	lnd_miscellaneous_landbase	Miscellaneous Landbase	misc_location3	Misc Location3	dd_geom_field	simple_point	No	No	No		NA
lnd_miscellaneous_landbase	lnd_miscellaneous_landbase	Miscellaneous Landbase	extent	Extent	dd_geom_field	area	No	No	No		NA
lnd_miscellaneous_landbase	lnd_miscellaneous_landbase	Miscellaneous Landbase	misc_extent3	Misc Extent3	dd_geom_field	area	No	No	No		NA
lnd_miscellaneous_landbase	lnd_miscellaneous_landbase	Miscellaneous Landbase	misc_annotation5	Misc Annotation5	dd_geom_field	text	No	No	No		NA
lnd_miscellaneous_landbase	lnd_miscellaneous_landbase	Miscellaneous Landbase	fence_location	Fence Location	dd_geom_field	simple_point	No	No	No		NA
lnd_miscellaneous_landbase	lnd_miscellaneous_landbase	Miscellaneous Landbase	edge_of_pavement_location	Edge of Pavement Location	dd_geom_field	simple_point	No	No	No		NA
lnd_miscellaneous_landbase	lnd_miscellaneous_landbase	Miscellaneous Landbase	misc_annotation3	Misc Annotation3	dd_geom_field	text	No	No	No		NA
lnd_miscellaneous_landbase	lnd_miscellaneous_landbase	Miscellaneous Landbase	type	Type	dd_phys_field	No	No	No	Yes	,Dam,Driveway,Edge of Pavement,Fence,Lock,Not Listed,Pedestrian Bridge,Sidewalk,Unknown	NA
lnd_miscellaneous_landbase	lnd_miscellaneous_landbase	Miscellaneous Landbase	misc_route6	Misc Route6	dd_geom_field	simple_chain	No	No	No		NA
lnd_miscellaneous_landbase	lnd_miscellaneous_landbase	Miscellaneous Landbase	misc_location2	Misc Location2	dd_geom_field	simple_point	No	No	No		NA
lnd_miscellaneous_landbase	lnd_miscellaneous_landbase	Miscellaneous Landbase	dam_route	Dam Route	dd_geom_field	simple_chain	No	No	No		NA
lnd_miscellaneous_landbase	lnd_miscellaneous_landbase	Miscellaneous Landbase	lock_annotation	Lock Annotation	dd_geom_field	text	No	No	No		NA
lnd_miscellaneous_landbase	lnd_miscellaneous_landbase	Miscellaneous Landbase	edge_of_pavement_extent	Edge of Pavement Extent	dd_geom_field	area	No	No	No		NA
lnd_miscellaneous_landbase	lnd_miscellaneous_landbase	Miscellaneous Landbase	fence_extent	Fence Extent	dd_geom_field	area	No	No	No		NA
lnd_miscellaneous_landbase	lnd_miscellaneous_landbase	Miscellaneous Landbase	misc_annotation4	Misc Annotation4	dd_geom_field	text	No	No	No		NA
lnd_miscellaneous_landbase	lnd_miscellaneous_landbase	Miscellaneous Landbase	edge_of_pavement_route	Edge of Pavement Route	dd_geom_field	simple_chain	No	No	No		NA
lnd_miscellaneous_landbase	lnd_miscellaneous_landbase	Miscellaneous Landbase	source_data	Source Data	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_miscellaneous_landbase	lnd_miscellaneous_landbase	Miscellaneous Landbase	lock_extent	Lock Extent	dd_geom_field	area	No	No	No		NA
lnd_miscellaneous_landbase	lnd_miscellaneous_landbase	Miscellaneous Landbase	route	Route	dd_geom_field	simple_chain	No	No	No		NA
lnd_miscellaneous_landbase	lnd_miscellaneous_landbase	Miscellaneous Landbase	annotation	Annotation	dd_geom_field	text	No	No	No		NA
lnd_miscellaneous_landbase	lnd_miscellaneous_landbase	Miscellaneous Landbase	id	ID	dd_phys_field	No	No	No	No		integer
lnd_miscellaneous_landbase	lnd_miscellaneous_landbase	Miscellaneous Landbase	misc_route1	Misc Route1	dd_geom_field	simple_chain	No	No	No		NA
lnd_miscellaneous_landbase	lnd_miscellaneous_landbase	Miscellaneous Landbase	pedestrian_bridge_annotation	Pedestrian Bridge Annotation	dd_geom_field	text	No	No	No		NA
lnd_miscellaneous_landbase	lnd_miscellaneous_landbase	Miscellaneous Landbase	misc_route4	Misc Route4	dd_geom_field	simple_chain	No	No	No		NA
lnd_miscellaneous_landbase	lnd_miscellaneous_landbase	Miscellaneous Landbase	location	Location	dd_geom_field	simple_point	No	No	No		NA
lnd_miscellaneous_landbase	lnd_miscellaneous_landbase	Miscellaneous Landbase	misc_route3	Misc Route3	dd_geom_field	simple_chain	No	No	No		NA
lnd_miscellaneous_landbase	lnd_miscellaneous_landbase	Miscellaneous Landbase	misc_extent2	Misc Extent2	dd_geom_field	area	No	No	No		NA
lnd_miscellaneous_landbase	lnd_miscellaneous_landbase	Miscellaneous Landbase	pedestrian_bridge_extent	Pedestrian Bridge Extent	dd_geom_field	area	No	No	No		NA
lnd_miscellaneous_landbase	lnd_miscellaneous_landbase	Miscellaneous Landbase	sidewalk_annotation	Sidewalk Annotation	dd_geom_field	text	No	No	No		NA
lnd_miscellaneous_landbase	lnd_miscellaneous_landbase	Miscellaneous Landbase	misc_location6	Misc Location6	dd_geom_field	simple_point	No	No	No		NA
lnd_miscellaneous_landbase	lnd_miscellaneous_landbase	Miscellaneous Landbase	misc_extent4	Misc Extent4	dd_geom_field	area	No	No	No		NA
lnd_miscellaneous_landbase	lnd_miscellaneous_landbase	Miscellaneous Landbase	source_data_date	Source Data Date	dd_phys_field	No	No	No	No		ds_date
lnd_miscellaneous_landbase	lnd_miscellaneous_landbase	Miscellaneous Landbase	driveway_extent	Driveway Extent	dd_geom_field	area	No	No	No		NA
lnd_miscellaneous_landbase	lnd_miscellaneous_landbase	Miscellaneous Landbase	pedestrian_bridge_route	Pedestrian Bridge Route	dd_geom_field	simple_chain	No	No	No		NA
lnd_miscellaneous_landbase	lnd_miscellaneous_landbase	Miscellaneous Landbase	misc_annotation2	Misc Annotation2	dd_geom_field	text	No	No	No		NA
lnd_miscellaneous_landbase	lnd_miscellaneous_landbase	Miscellaneous Landbase	fence_route	Fence Route	dd_geom_field	simple_chain	No	No	No		NA
lnd_miscellaneous_landbase	lnd_miscellaneous_landbase	Miscellaneous Landbase	misc_extent5	Misc Extent5	dd_geom_field	area	No	No	No		NA
lnd_miscellaneous_landbase	lnd_miscellaneous_landbase	Miscellaneous Landbase	name	Name	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_miscellaneous_landbase	lnd_miscellaneous_landbase	Miscellaneous Landbase	misc_extent1	Misc Extent1	dd_geom_field	area	No	No	No		NA
lnd_miscellaneous_landbase	lnd_miscellaneous_landbase	Miscellaneous Landbase	misc_annotation1	Misc Annotation1	dd_geom_field	text	No	No	No		NA
lnd_miscellaneous_landbase	lnd_miscellaneous_landbase	Miscellaneous Landbase	source_id	Source ID	dd_phys_field	No	No	No	No		integer
lnd_miscellaneous_landbase	lnd_miscellaneous_landbase	Miscellaneous Landbase	dam_annotation	Dam Annotation	dd_geom_field	text	No	No	No		NA
lnd_miscellaneous_landbase	lnd_miscellaneous_landbase	Miscellaneous Landbase	remarks_id	remarks_id	dd_phys_field	No	No	No	No		integer
lnd_miscellaneous_landbase	lnd_miscellaneous_landbase	Miscellaneous Landbase	misc_route5	Misc Route5	dd_geom_field	simple_chain	No	No	No		NA
lnd_miscellaneous_landbase	lnd_miscellaneous_landbase	Miscellaneous Landbase	misc_route2	Misc Route2	dd_geom_field	simple_chain	No	No	No		NA
lnd_miscellaneous_landbase	lnd_miscellaneous_landbase	Miscellaneous Landbase	lock_route	Lock Route	dd_geom_field	simple_chain	No	No	No		NA
lnd_miscellaneous_landbase	lnd_miscellaneous_landbase	Miscellaneous Landbase	remarks_annotation	Remarks Annotation	dd_geom_field	text	No	No	No		NA
lnd_miscellaneous_landbase	lnd_miscellaneous_landbase	Miscellaneous Landbase	sidewalk_extent	Sidewalk Extent	dd_geom_field	area	No	No	No		NA
lnd_miscellaneous_landbase	lnd_miscellaneous_landbase	Miscellaneous Landbase	misc_extent6	Misc Extent6	dd_geom_field	area	No	No	No		NA
lnd_miscellaneous_landbase	lnd_miscellaneous_landbase	Miscellaneous Landbase	driveway_route	Driveway Route	dd_geom_field	simple_chain	No	No	No		NA
lnd_miscellaneous_landbase	lnd_miscellaneous_landbase	Miscellaneous Landbase	misc_location1	Misc Location1	dd_geom_field	simple_point	No	No	No		NA
lnd_miscellaneous_landbase	lnd_miscellaneous_landbase	Miscellaneous Landbase	fence_annotation	Fence Annotation	dd_geom_field	text	No	No	No		NA
lnd_miscellaneous_landbase	lnd_miscellaneous_landbase	Miscellaneous Landbase	misc_location4	Misc Location4	dd_geom_field	simple_point	No	No	No		NA
lnd_miscellaneous_landbase	lnd_miscellaneous_landbase	Miscellaneous Landbase	sidewalk_location	Sidewalk Location	dd_geom_field	simple_point	No	No	No		NA
lnd_miscellaneous_landbase	lnd_miscellaneous_landbase	Miscellaneous Landbase	edge_of_pavement_annotation	Edge of Pavement Annotation	dd_geom_field	text	No	No	No		NA
lnd_miscellaneous_landbase	lnd_miscellaneous_landbase	Miscellaneous Landbase	sidewalk_route	Sidewalk Route	dd_geom_field	simple_chain	No	No	No		NA
lnd_miscellaneous_landbase	lnd_miscellaneous_landbase	Miscellaneous Landbase	dam_location	Dam Location	dd_geom_field	simple_point	No	No	No		NA
lnd_miscellaneous_landbase	lnd_miscellaneous_landbase	Miscellaneous Landbase	leader_line	Leader Line	dd_geom_field	simple_chain	No	No	No		NA
lnd_miscellaneous_landbase	lnd_miscellaneous_landbase	Miscellaneous Landbase	driveway_location	Driveway Location	dd_geom_field	simple_point	No	No	No		NA
lnd_miscellaneous_landbase	lnd_miscellaneous_landbase	Miscellaneous Landbase	dam_extent	Dam Extent	dd_geom_field	area	No	No	No		NA
lnd_miscellaneous_landbase	lnd_miscellaneous_landbase	Miscellaneous Landbase	lock_location	Lock Location	dd_geom_field	simple_point	No	No	No		NA
